Unnamed: 0,Parameter Name,Site_keys_x,ppm,forest,open_land,water,wetland,saltwater/sandybeach,recreational,marina,transitional,urban_public/institution,commercial,transportation,mining,waste,crop_land,cemetary,golfcourse,high_density_residential,medium_density_residential,low_density_residential,industrial,not_assigned,Dew Point,Outdoor Temperature,Solar radiation,Sulfation rate,Wind Speed - Resultant
1441,TSP - combined,[  37.936013 -122.026154],0.000442075,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.6,0.0,0.0,0,0.0,0,0,0,0.4,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1442,TSP - combined,[  37.949924 -122.357193],0.015294231,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0196078431373,0.0,0.0,0,0.0,0,0,0,0.617647058824,0,0.362745098039,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1443,TSP - combined,[  38.029258 -121.896866],0.0007177360000000001,0.0,0.0,0.0,0.12,0.0,0,0,0.0,0.25,0.0,0.0,0.0,0,0.0,0,0,0,0.17,0,0.46,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1444,TSP - combined,[  36.737172 -119.753754],0.000113148,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.63,0.0,0.0,0,0.0,0,0,0,0.37,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1445,TSP - combined,[  36.725228 -119.751254],0.00035800000000000003,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.46,0.0,0.0,0,0.19,0,0,0,0.23,0,0.12,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1446,TSP - combined,[  32.664226 -115.506384],0.001149138,0.0,0.03,0.0,0.0,0.0,0,0,0.0,0.09,0.13,0.07,0.0,0,0.0,0,0,0,0.0,0,0.0,0.68,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1447,TSP - combined,[  32.793389 -115.563051],0.012916576,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5545454545449999,0.0,0.0,0,0.0,0,0,0,0.445454545455,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1448,TSP - combined,[  35.624678 -117.670897],0.000967857,0.0,0.5076142131979999,0.0,0.0,0.0,0,0,0.0,0.0355329949239,0.345177664975,0.0,0.0,0,0.0,0,0,0,0.111675126904,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1449,TSP - combined,[  35.383014 -118.9726  ],0.000197091,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.24,0.0,0.0,0,0.0,0,0,0,0.76,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1450,TSP - combined,[  35.374959 -119.022602],0.009714489,0.0,0.04,0.0,0.0,0.0,0,0,0.0,0.0,0.96,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1451,TSP - combined,[  35.312186 -119.617624],0.000443878,0.0,0.900900900901,0.0,0.0,0.0,0,0,0.0,0.0,0.0990990990991,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1452,TSP - combined,[  35.431068 -119.021767],0.0006900000000000001,0.0,0.0,0.0,0.0,0.0,0,0,0.16,0.0,0.0,0.0,0.24,0,0.0,0,0,0,0.6,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1453,TSP - combined,[  35.434679 -119.013434],0.005312351999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.11214953271,0.0,0.0654205607477,0.0,0.0,0,0.0,0,0,0,0.719626168224,0,0.102803738318,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1454,TSP - combined,[  35.770234 -119.586234],0.006963209000000001,0.0,0.89,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.11,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1455,TSP - combined,[  35.1433   -119.465675],0.000240169,0.0,0.617283950617,0.0,0.0,0.0,0,0,0.0,0.0,0.123456790123,0.0185185185185,0.0,0,0.0,0,0,0,0.185185185185,0,0.0555555555556,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1456,TSP - combined,[  39.0327  -122.92229],0.000214727,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.04,0.0,0,0.81,0,0,0,0.0,0,0.15,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1457,TSP - combined,[  33.92899 -118.21071],0.005335557,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.57,0.0,0.0,0,0.0,0,0,0,0.43,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1458,TSP - combined,[  33.82376 -118.18921],0.0301175,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.23,0.06,0.0,0,0.0,0,0,0,0.44,0,0.27,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1459,TSP - combined,[  33.930292 -118.369798],0.0046511370000000005,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,0.14,0.0,0,0.0,0,0,0,0.74,0,0.09,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1460,TSP - combined,[  34.1365  -117.92391],0.000362833,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.39,0,0.0,0,0,0,0.0,0,0.61,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1461,TSP - combined,[  34.14435 -117.85036],0.007021667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.115044247788,0.0,0.0,0,0.0,0,0,0,0.8849557522120001,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1462,TSP - combined,[  34.149451 -118.124515],0.000208393,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.65811965812,0.0598290598291,0.0,0,0.0,0,0,0,0.282051282051,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1463,TSP - combined,[  34.058345 -118.250907],0.009150385,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0430107526882,0.36917562724,0.5376344086020001,0.0,0,0.0,0,0,0,0.0412186379928,0,0.0089605734767,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1464,TSP - combined,[  34.06659 -118.22688],0.000333036,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0157894736842,0.526315789474,0.0,0,0.0,0,0,0,0.0,0,0.457894736842,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1465,TSP - combined,[  34.19925 -118.53276],0.00911,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.415204678363,0.0,0.0,0,0.0,0,0,0,0.584795321637,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1466,TSP - combined,[  34.01407 -118.06056],0.000225435,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.38,0.12,0.07,0.0,0,0.0,0,0,0,0.43,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1467,TSP - combined,[  34.712206 -118.140073],0.011064545,0.0,0.66,0.0,0.0,0.0,0,0,0.0,0.05,0.03,0.0,0.0,0,0.0,0,0,0,0.26,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1468,TSP - combined,[  37.97231  -122.520004],0.016574118,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.76,0.0,0.0,0,0.0,0,0,0,0.24,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1469,TSP - combined,[  39.435168 -123.80946 ],0.023352858,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.01,0.24,0.0,0,0.0,0,0,0,0.49,0,0.26,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1470,TSP - combined,[  39.445723 -123.803905],0.00016,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.32,0.0,0.0,0,0.0,0,0,0,0.65,0,0.03,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1471,TSP - combined,[  36.697181 -121.633556],0.000106114,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.327160493827,0.0,0.0,0,0.617283950617,0,0,0,0.0555555555556,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1472,TSP - combined,[  38.310942 -122.296189],0.000902931,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2,0.0,0.0,0,0.0,0,0,0,0.8,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1473,TSP - combined,[  33.821353 -117.91427 ],0.04295492,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0932203389831,0.186440677966,0.059322033898300014,0.0,0,0.0,0,0,0,0.661016949153,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1474,TSP - combined,[  33.656131 -117.930613],0.0004296,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05660377358490001,0.216981132075,0.0,0.0,0,0.0,0,0,0,0.72641509434,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1475,TSP - combined,[  33.627244 -117.691163],0.000474533,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.53,0.0,0.0,0,0.24,0,0,0,0.23,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1476,TSP - combined,[  33.92513 -117.95264],0.004290833,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0789473684211,0.0526315789474,0.0,0.0,0,0.0,0,0,0,0.868421052632,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1477,TSP - combined,[  33.750573 -117.870333],0.000105,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.89,0.0,0.0,0,0.0,0,0,0,0.11,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1478,TSP - combined,[  33.795849 -118.03284 ],0.000232105,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.465346534653,0.07920792079210001,0.0,0.0,0,0.0,0,0,0,0.455445544554,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1479,TSP - combined,[  33.927794 -116.874466],0.000162778,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.21,0.38,0.13,0.0,0,0.0,0,0,0,0.13,0,0.15,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1480,TSP - combined,[  33.708355 -116.221118],9.6207e-05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.95,0,0,0,0.05,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1481,TSP - combined,[  33.85275 -116.54101],0.0136325,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0.01,0.03,0.0,0.0,0,0.0,0,0,0,0.43,0,0.03,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1482,TSP - combined,[  33.94603 -117.40063],0.011963393,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.46,0.01,0.0,0,0.0,0,0,0,0.53,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1483,TSP - combined,[  33.99958 -117.41601],0.000239661,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.304347826087,0.0,0.0,0,0.0434782608696,0,0,0,0.652173913043,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1484,TSP - combined,[  38.667126 -121.251338],0.000901967,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.28,0.17,0.0,0,0.13,0,0,0,0.39,0,0.03,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1485,TSP - combined,[  38.585183 -121.494677],0.020164407,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.65,0.0,0.0,0,0.0,0,0,0,0.07,0,0.28,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1486,TSP - combined,[  38.556326 -121.458499],0.015943647,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.17792792792800002,0.0,0.0,0,0.0,0,0,0,0.7927927927930001,0,0.0292792792793,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1487,TSP - combined,[  34.141946 -116.059169],0.020684731,0.0,0.641025641026,0.0,0.0,0.0,0,0,0.0,0.0,0.025641025641,0.0,0.0,0,0.0,0,0,0,0.333333333333,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1488,TSP - combined,[  34.895007 -117.024484],0.000380714,0.0,0.11,0.0,0.0,0.0,0,0,0.0,0.04,0.31,0.0,0.0,0,0.0,0,0,0,0.54,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1489,TSP - combined,[  34.2431  -117.27235],0.00036661,0.0,0.0,0.183673469388,0.0,0.0,0,0,0.0,0.0,0.13605442176899998,0.0,0.0,0,0.0,0,0,0,0.6802721088439999,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1490,TSP - combined,[  34.106122 -117.481994],0.00025,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.109243697479,0.109243697479,0.0,0.0,0,0.176470588235,0,0,0,0.605042016807,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1491,TSP - combined,[  34.06668 -117.15087],0.000546621,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.74,0,0,0,0.26,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1492,TSP - combined,[  34.054456 -117.588664],0.000346102,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.32380952381,0.0,0,0.6761904761900001,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1493,TSP - combined,[  34.523329 -117.30449 ],0.011374307,0.0,0.05,0.0,0.0,0.0,0,0,0.0,0.0,0.28,0.0,0.0,0,0.0,0,0,0,0.67,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1494,TSP - combined,[  34.102234 -117.286709],0.00057,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.39,0.0,0.0,0,0.0,0,0,0,0.3,0,0.21,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1495,TSP - combined,[  35.759954 -117.374779],0.000404694,0.0,0.805,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.045,0,0.15,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1496,TSP - combined,[  32.79394  -116.961138],0.0007953330000000001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.47,0.0,0.0,0,0.0,0,0,0,0.52,0,0.01,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1497,TSP - combined,[  32.727273 -117.154477],0.000388772,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.191082802548,0.178343949045,0.605095541401,0.0,0,0.0,0,0,0,0.0254777070064,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1498,TSP - combined,[  37.75493  -122.388026],0.000420328,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.38,0.0,0,0.0,0,0,0,0.0,0,0.62,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1499,TSP - combined,[  37.950741 -121.268523],0.000229302,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.12,0.133333333333,0.0,0.0,0,0.0,0,0,0,0.713333333333,0,0.0333333333333,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1500,TSP - combined,[  38.000479 -121.31717 ],0.000295455,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.148936170213,0.404255319149,0.0,0.0,0,0.0,0,0,0,0.446808510638,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1501,TSP - combined,[  38.021033 -121.336337],0.000639375,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.107142857143,0.0,0.0,0,0.0,0,0,0,0.8928571428569999,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1502,TSP - combined,[  35.283864 -120.655171],0.000706667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.53,0.0,0.0,0,0.0,0,0,0,0.47,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1503,TSP - combined,[  35.633303 -120.692671],0.000654594,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.05660377358490001,0.0,0.0,0,0.00943396226415,0,0,0,0.933962264151,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1504,TSP - combined,[  37.482934 -122.20337 ],0.000299107,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5196078431369999,0.0,0.0,0,0.0,0,0,0,0.480392156863,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1505,TSP - combined,[  34.419997 -119.70069 ],0.000374426,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.78,0.0,0.0,0,0.0,0,0,0,0.22,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1506,TSP - combined,[  34.513601 -120.006531],0.000241333,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1507,TSP - combined,[  34.949422 -120.435164],0.013086392,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.49,0.0,0.0,0,0.0,0,0,0,0.51,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1508,TSP - combined,[  37.339666 -121.888575],0.000361552,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.09,0.493333333333,0.0,0.0,0,0.0,0,0,0,0.313333333333,0,0.103333333333,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1509,TSP - combined,[  38.102507 -122.237976],0.003963935,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.37,0.0,0.0,0,0.0,0,0,0,0.63,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1510,TSP - combined,[  38.442412 -122.713598],0.000117458,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.037037037037,0.888888888889,0.0,0.0,0,0.0,0,0,0,0.07407407407410001,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1511,TSP - combined,[  37.640763 -120.999378],0.000199608,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.97,0.02,0.0,0,0.0,0,0,0,0.0,0,0.01,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1512,TSP - combined,[  37.985757 -120.384083],6.892899999999999e-05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1513,TSP - combined,[  37.983813 -120.382138],0.00033888900000000004,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.99,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1514,TSP - combined,[  34.278058 -118.685924],0.000559322,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.3,0.0,0.0,0,0.6,0,0,0,0.09,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1515,TSP - combined,[ 41.180375 -73.19289 ],0.000414815,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.58,0.14,0.0,0,0.0,0,0,0,0.28,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1516,TSP - combined,[ 41.310833 -72.916944],0.000907018,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.196825396825,0.247619047619,0.0,0,0.0,0,0,0,0.311111111111,0,0.244444444444,0.0,36.17081747058825,74.400421,0.2883046,0.23567733333333327,4.763196199999999
1517,TSP - combined,[ 41.550556 -73.043611],0.000241176,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.31,0.11,0.0,0,0.0,0,0,0,0.06,0,0.42,0.0,36.17081747058825,71.079312,0.2883046,0.23567733333333327,4.763196199999999
1518,TSP - combined,[ 39.757891 -75.546034],0.000696667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.19,0.11,0.1,0.0,0,0.0,0,0,0,0.6,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1519,TSP - combined,[ 39.812335 -75.455196],0.0005732140000000001,0.0,0.0,0.0,0.0,0.0,0,0,0.01,0.0,0.16,0.41,0.0,0,0.0,0,0,0,0.27,0,0.15,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1520,TSP - combined,[ 26.083143 -80.237586],0.000577778,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.99,0.0,0.0,0,0.01,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1521,TSP - combined,[ 30.344118 -81.661508],0.000219643,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.18,0.21,0.0,0.0,0,0.0,0,0,0,0.61,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1522,TSP - combined,[ 27.719475 -82.432594],0.000133898,0.0,0.0,0.0,0.09,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.17,0,0,0,0.74,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.13333299999999998,4.763196199999999
1523,TSP - combined,[ 27.920578 -82.446206],0.000325,0.0,0.0,0.549019607843,0.0,0.0,0,0,0.0,0.0,0.0,0.202614379085,0.0,0,0.0,0,0,0,0.143790849673,0,0.104575163399,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1524,TSP - combined,[ 27.88669  -82.481206],0.009936786,0.0,0.0,0.42,0.0,0.0,0,0,0.0,0.0,0.05,0.0,0.0,0,0.0,0,0,0,0.53,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1525,TSP - combined,[ 27.894469 -82.400927],0.00883197,0.0,0.19,0.0,0.53,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.28,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.183333,4.763196199999999
1526,TSP - combined,[ 27.955856 -82.371482],0.009496296,0.0,0.0,0.17,0.0,0.0,0,0,0.06,0.0,0.23,0.2,0.0,0,0.11,0,0,0,0.0,0,0.23,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1527,TSP - combined,[ 27.864192 -82.384259],0.016983265,0.0,0.35,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.03,0,0.42,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1528,TSP - combined,[ 27.762806 -82.400927],0.000457143,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.52,0,0,0,0.37,0,0.1,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1529,TSP - combined,[ 27.792805 -82.368148],0.01015,0.21,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.16,0.0,0.0,0,0.63,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1530,TSP - combined,[ 27.947799 -82.457039],0.00940566,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.31666700000000003,4.763196199999999
1531,TSP - combined,[ 27.928356 -82.454539],0.010519239,0.0,0.0,0.520833333333,0.0,0.0,0,0,0.0,0.0,0.0885416666667,0.0,0.0,0,0.0,0,0,0,0.390625,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.366667,4.763196199999999
1532,TSP - combined,[ 27.952244 -82.403427],0.00042807,0.0,0.0,0.0,0.0,0.0,0,0,0.59,0.0,0.205,0.0,0.0,0,0.0,0,0,0,0.0,0,0.205,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1533,TSP - combined,[ 28.019188 -82.121753],0.009574946,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.59,0.0,0.0,0,0.0,0,0,0,0.41,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.10909100000000001,4.763196199999999
1534,TSP - combined,[ 25.899539 -80.38259 ],0.011609678,0.0,0.0196078431373,0.0,0.0,0.0,0,0,0.0,0.0,0.0196078431373,0.27450980392200003,0.0,0,0.686274509804,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1535,TSP - combined,[ 25.808709 -80.301995],0.011614695,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0759493670886,0.632911392405,0.0,0,0.0,0,0,0,0.291139240506,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
1536,TSP - combined,[ 25.924539 -80.448388],0.028931736,0.0,0.798245614035,0.0,0.0789473684211,0.0,0,0,0.0,0.0,0.122807017544,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
